threshold,tp,fp,tn,fn,recall,specificity,precision,f1_score,model,processing,cycle,variant,dataset
0.14,204,3377,151133,561,0.26666666666666666,0.9781438094621707,0.056967327562133484,0.09387942936033135,yolo,clahe,0,scratch,val_full_seq
0.17,192,2827,151683,573,0.25098039215686274,0.9817034496149116,0.06359721762172905,0.10147991543340382,yolo,clahe,0,scratch,val_full_seq
0.2,184,2426,152084,581,0.24052287581699347,0.98429875088991,0.07049808429118774,0.10903703703703704,yolo,clahe,0,scratch,val_full_seq
0.24,179,2084,152426,586,0.23398692810457516,0.9865121998576144,0.07909854175872735,0.11822985468956407,yolo,clahe,0,scratch,val_full_seq
0.27,169,1891,152619,596,0.22091503267973855,0.9877613099475762,0.08203883495145631,0.11964601769911504,yolo,clahe,0,scratch,val_full_seq
0.3,161,1729,152781,604,0.21045751633986928,0.9888097857743835,0.08518518518518518,0.12128060263653484,yolo,clahe,0,scratch,val_full_seq
0.33,157,1588,152922,608,0.20522875816993463,0.9897223480680862,0.08997134670487106,0.1250996015936255,yolo,clahe,0,scratch,val_full_seq
0.37,150,1442,153068,615,0.19607843137254902,0.9906672707268138,0.0942211055276382,0.12728044123886298,yolo,clahe,0,scratch,val_full_seq
0.4,143,1341,153169,622,0.1869281045751634,0.9913209501003172,0.0963611859838275,0.1271676300578035,yolo,clahe,0,scratch,val_full_seq
0.43,133,1251,153259,632,0.1738562091503268,0.9919034366707656,0.09609826589595376,0.12377850162866448,yolo,clahe,0,scratch,val_full_seq
0.46,130,1167,153343,635,0.16993464052287582,0.9924470908031843,0.1002313030069391,0.12609117361784675,yolo,clahe,0,scratch,val_full_seq
0.5,125,1065,153445,640,0.16339869281045752,0.9931072422496926,0.10504201680672269,0.1278772378516624,yolo,clahe,0,scratch,val_full_seq
0.53,116,1000,153510,649,0.15163398692810456,0.9935279269950165,0.1039426523297491,0.12333864965443911,yolo,clahe,0,scratch,val_full_seq
0.56,104,924,153586,661,0.13594771241830064,0.9940198045433952,0.10116731517509728,0.11600669269380925,yolo,clahe,0,scratch,val_full_seq
0.59,99,861,153649,666,0.12941176470588237,0.9944275451427093,0.103125,0.11478260869565217,yolo,clahe,0,scratch,val_full_seq
0.63,91,763,153747,674,0.11895424836601307,0.9950618082971976,0.10655737704918032,0.11241507103150093,yolo,clahe,0,scratch,val_full_seq
0.66,87,684,153826,678,0.11372549019607843,0.9955731020645913,0.11284046692607004,0.11328125,yolo,clahe,0,scratch,val_full_seq
0.69,87,611,153899,678,0.11372549019607843,0.9960455633939551,0.12464183381088825,0.1189336978810663,yolo,clahe,0,scratch,val_full_seq
0.72,76,547,153963,689,0.09934640522875816,0.996459776066274,0.12199036918138041,0.1095100864553314,yolo,clahe,0,scratch,val_full_seq
0.76,67,439,154071,698,0.08758169934640522,0.9971587599508123,0.1324110671936759,0.10542879622344611,yolo,clahe,0,scratch,val_full_seq
0.79,58,351,154159,707,0.07581699346405228,0.9977283023752508,0.14180929095354522,0.09880749574105621,yolo,clahe,0,scratch,val_full_seq
0.82,50,274,154236,715,0.06535947712418301,0.9982266519966345,0.15432098765432098,0.09182736455463728,yolo,clahe,0,scratch,val_full_seq
0.85,39,197,154313,726,0.050980392156862744,0.9987250016180182,0.1652542372881356,0.07792207792207792,yolo,clahe,0,scratch,val_full_seq
0.89,24,103,154407,741,0.03137254901960784,0.9993333764804867,0.1889763779527559,0.053811659192825115,yolo,clahe,0,scratch,val_full_seq
0.92,15,38,154472,750,0.0196078431372549,0.9997540612258107,0.2830188679245283,0.03667481662591687,yolo,clahe,0,scratch,val_full_seq
0.95,2,3,154507,763,0.00261437908496732,0.9999805837809851,0.4,0.005194805194805194,yolo,clahe,0,scratch,val_full_seq
0.01,675,21148,125376,152,0.8162031438935913,0.8556686959132975,0.030930669477157127,0.059602649006622516,yolo,plain,0,pretrained,test_full_seq
0.04,617,9671,136853,210,0.7460701330108828,0.933997160874669,0.059972783825816486,0.11102114260008997,yolo,plain,0,pretrained,test_full_seq
0.07,581,7275,139249,246,0.7025392986698912,0.9503494308099697,0.07395621181262729,0.1338247149602672,yolo,plain,0,pretrained,test_full_seq
0.11,541,5653,140871,286,0.6541717049576784,0.9614192896726816,0.08734258960284146,0.15410910126762567,yolo,plain,0,pretrained,test_full_seq
0.14,521,4963,141561,306,0.6299879081015719,0.9661284158226638,0.0950036469730124,0.16510854064332117,yolo,plain,0,pretrained,test_full_seq
0.17,500,4504,142020,327,0.6045949214026602,0.9692610084354781,0.09992006394884093,0.1714971702966901,yolo,plain,0,pretrained,test_full_seq
0.2,481,4056,142468,346,0.5816203143893591,0.972318528022713,0.10601719197707736,0.17934377330350482,yolo,plain,0,pretrained,test_full_seq
0.24,453,3565,142959,374,0.5477629987908101,0.9756695148917583,0.11274265803882529,0.1869969040247678,yolo,plain,0,pretrained,test_full_seq
0.27,432,3248,143276,395,0.5223700120918985,0.9778329829925473,0.11739130434782609,0.1917017972043488,yolo,plain,0,pretrained,test_full_seq
0.3,418,2980,143544,409,0.5054413542926239,0.9796620348884825,0.12301353737492643,0.19786982248520713,yolo,plain,0,pretrained,test_full_seq
0.33,409,2721,143803,418,0.49455864570737607,0.9814296633998526,0.1306709265175719,0.20672226434167298,yolo,plain,0,pretrained,test_full_seq
0.37,393,2445,144079,434,0.4752116082224909,0.9833133138598454,0.13847780126849896,0.21446111869031378,yolo,plain,0,pretrained,test_full_seq
0.4,376,2270,144254,451,0.4546553808948005,0.9845076574486091,0.1421012849584278,0.21652749784048375,yolo,plain,0,pretrained,test_full_seq
0.43,361,2117,144407,466,0.4365175332527207,0.9855518549862139,0.145682001614205,0.21845688350983358,yolo,plain,0,pretrained,test_full_seq
0.46,347,1977,144547,480,0.4195888754534462,0.9865073298572248,0.14931153184165233,0.22024754046334497,yolo,plain,0,pretrained,test_full_seq
0.5,329,1780,144744,498,0.3978234582829504,0.9878518194971472,0.15599810336652442,0.22411444141689374,yolo,plain,0,pretrained,test_full_seq
0.53,307,1672,144852,520,0.37122128174123337,0.988588900111927,0.1551288529560384,0.2188168210976479,yolo,plain,0,pretrained,test_full_seq
0.56,285,1547,144977,542,0.34461910519951633,0.9894420026753297,0.15556768558951964,0.21436630312147423,yolo,plain,0,pretrained,test_full_seq
0.59,268,1450,145074,559,0.32406287787182586,0.99010401026453,0.1559953434225844,0.2106090373280943,yolo,plain,0,pretrained,test_full_seq
0.63,251,1280,145244,576,0.30350665054413545,0.9912642297507576,0.16394513389941215,0.21289228159457166,yolo,plain,0,pretrained,test_full_seq
0.66,237,1150,145374,590,0.28657799274486095,0.9921514564166962,0.17087238644556596,0.2140921409214092,yolo,plain,0,pretrained,test_full_seq
0.69,219,992,145532,608,0.26481257557436516,0.9932297780568371,0.18084227910817507,0.21491658488714427,yolo,plain,0,pretrained,test_full_seq
0.72,208,818,145706,619,0.25151148730350664,0.9944172968250935,0.20272904483430798,0.22450080949811116,yolo,plain,0,pretrained,test_full_seq
0.76,190,565,145959,637,0.22974607013301088,0.9961439764134203,0.25165562913907286,0.24020227560050567,yolo,plain,0,pretrained,test_full_seq
0.79,183,379,146145,644,0.22128174123337363,0.9974133930277633,0.32562277580071175,0.2634989200863931,yolo,plain,0,pretrained,test_full_seq
0.82,168,200,146324,659,0.20314389359129384,0.9986350358985558,0.45652173913043476,0.2811715481171548,yolo,plain,0,pretrained,test_full_seq
0.85,154,112,146412,673,0.18621523579201935,0.9992356201031913,0.5789473684210527,0.2817932296431839,yolo,plain,0,pretrained,test_full_seq
0.89,140,70,146454,687,0.16928657799274485,0.9995222625644945,0.6666666666666666,0.2700096432015429,yolo,plain,0,pretrained,test_full_seq
0.92,126,31,146493,701,0.1523579201934704,0.9997884305642761,0.802547770700637,0.25609756097560976,yolo,plain,0,pretrained,test_full_seq
0.95,49,4,146520,778,0.0592503022974607,0.9999727007179711,0.9245283018867925,0.11136363636363637,yolo,plain,0,pretrained,test_full_seq
0.01,464,16344,138166,301,0.6065359477124183,0.8942204388065498,0.02760590195145169,0.05280828543788767,yolo,plain,0,pretrained,val_full_seq
0.04,372,9463,145047,393,0.48627450980392156,0.9387547731538411,0.03782409761057448,0.07018867924528303,yolo,plain,0,pretrained,val_full_seq
0.07,326,7758,146752,439,0.4261437908496732,0.949789657627338,0.04032657100445324,0.07368064188043848,yolo,plain,0,pretrained,val_full_seq
0.11,280,6563,147947,485,0.3660130718954248,0.9575237848682933,0.040917726143504314,0.07360672975814933,yolo,plain,0,pretrained,val_full_seq
0.14,262,5974,148536,503,0.34248366013071896,0.9613358358682286,0.04201411161000641,0.07484645050707042,yolo,plain,0,pretrained,val_full_seq
0.17,241,5475,149035,524,0.3150326797385621,0.9645654002977153,0.042162351294611614,0.07437123900632618,yolo,plain,0,pretrained,val_full_seq
0.2,227,5023,149487,538,0.29673202614379085,0.9674907772959679,0.043238095238095235,0.07547797173732335,yolo,plain,0,pretrained,val_full_seq
0.24,202,4533,149977,563,0.26405228758169935,0.9706620930684098,0.0426610348468849,0.07345454545454547,yolo,plain,0,pretrained,val_full_seq
0.27,186,4183,150327,579,0.24313725490196078,0.972927318620154,0.04257267109178302,0.0724581223217764,yolo,plain,0,pretrained,val_full_seq
0.3,173,3875,150635,592,0.2261437908496732,0.974920717105689,0.04273715415019763,0.0718886349470185,yolo,plain,0,pretrained,val_full_seq
0.33,153,3579,150931,612,0.2,0.9768364507151641,0.0409967845659164,0.06804536357571714,yolo,plain,0,pretrained,val_full_seq
0.37,143,3217,151293,622,0.1869281045751634,0.9791793411429681,0.04255952380952381,0.06933333333333333,yolo,plain,0,pretrained,val_full_seq
0.4,137,2956,151554,628,0.17908496732026144,0.9808685521972688,0.044293566117038476,0.07102125453602905,yolo,plain,0,pretrained,val_full_seq
0.43,130,2719,151791,635,0.16993464052287582,0.9824024334994499,0.04563004563004563,0.07194244604316546,yolo,plain,0,pretrained,val_full_seq
0.46,120,2488,152022,645,0.1568627450980392,0.9838974823636011,0.046012269938650305,0.07115327601541653,yolo,plain,0,pretrained,val_full_seq
0.5,103,2182,152328,662,0.134640522875817,0.985877936703126,0.045076586433260395,0.06754098360655737,yolo,plain,0,pretrained,val_full_seq
0.53,95,1934,152576,670,0.12418300653594772,0.9874830108083619,0.046821094135041895,0.06800286327845383,yolo,plain,0,pretrained,val_full_seq
0.56,86,1700,152810,679,0.11241830065359477,0.9889974758915281,0.048152295632698766,0.06742453939631515,yolo,plain,0,pretrained,val_full_seq
0.59,78,1497,153013,687,0.10196078431372549,0.9903113067115397,0.049523809523809526,0.06666666666666667,yolo,plain,0,pretrained,val_full_seq
0.63,72,1248,153262,693,0.09411764705882353,0.9919228528897805,0.05454545454545454,0.06906474820143885,yolo,plain,0,pretrained,val_full_seq
0.66,65,1064,153446,700,0.08496732026143791,0.9931137143226976,0.05757307351638618,0.06863780359028511,yolo,plain,0,pretrained,val_full_seq
0.69,56,894,153616,709,0.07320261437908497,0.9942139667335448,0.05894736842105263,0.0653061224489796,yolo,plain,0,pretrained,val_full_seq
0.72,49,757,153753,716,0.06405228758169934,0.9951006407352275,0.060794044665012405,0.062380649267982174,yolo,plain,0,pretrained,val_full_seq
0.76,39,572,153938,726,0.050980392156862744,0.9962979742411494,0.06382978723404255,0.056686046511627904,yolo,plain,0,pretrained,val_full_seq
0.79,36,447,154063,729,0.047058823529411764,0.9971069833667724,0.07453416149068323,0.05769230769230769,yolo,plain,0,pretrained,val_full_seq
0.82,29,334,154176,736,0.03790849673202614,0.9978383276163355,0.07988980716253444,0.05141843971631205,yolo,plain,0,pretrained,val_full_seq
0.85,23,233,154277,742,0.030065359477124184,0.9984920069898389,0.08984375,0.04505386875612145,yolo,plain,0,pretrained,val_full_seq
0.89,15,90,154420,750,0.0196078431372549,0.9994175134295515,0.14285714285714285,0.034482758620689655,yolo,plain,0,pretrained,val_full_seq
0.92,6,47,154463,759,0.00784313725490196,0.9996958125687658,0.11320754716981132,0.014669926650366748,yolo,plain,0,pretrained,val_full_seq
0.95,0,33,154477,765,0.0,0.9997864215908355,0.0,0.0,yolo,plain,0,pretrained,val_full_seq
0.01,544,19315,127209,283,0.6577992744860943,0.8681785919030329,0.02739312150662168,0.05259595861935609,yolo,plain,0,scratch,test_full_seq
0.04,466,5700,140824,361,0.5634824667472793,0.9610985231088423,0.07557573791761271,0.13327613327613325,yolo,plain,0,scratch,test_full_seq
0.07,438,3862,142662,389,0.5296251511487303,0.9736425432011138,0.10186046511627907,0.1708601521357519,yolo,plain,0,scratch,test_full_seq
0.11,409,2499,144025,418,0.49455864570737607,0.9829447735524556,0.140646492434663,0.21900937081659974,yolo,plain,0,scratch,test_full_seq
0.14,387,1886,144638,440,0.46795646916565903,0.9871283885233818,0.1702595688517378,0.24967741935483875,yolo,plain,0,scratch,test_full_seq
0.17,374,1487,145037,453,0.45223700120918986,0.9898514919057628,0.20096722192369693,0.27827380952380953,yolo,plain,0,scratch,test_full_seq
0.2,362,1231,145293,465,0.437726723095526,0.9915986459556113,0.22724419334588827,0.2991735537190083,yolo,plain,0,scratch,test_full_seq
0.24,354,1055,145469,473,0.4280532043530834,0.9927998143648822,0.2512420156139106,0.31663685152057247,yolo,plain,0,scratch,test_full_seq
0.27,348,962,145562,479,0.4207980652962515,0.9934345226720537,0.26564885496183205,0.32569021993448755,yolo,plain,0,scratch,test_full_seq
0.3,347,876,145648,480,0.4195888754534462,0.9940214572356747,0.2837285363859362,0.3385365853658537,yolo,plain,0,scratch,test_full_seq
0.33,341,819,145705,486,0.41233373639661425,0.9944104720045863,0.2939655172413793,0.3432310015098138,yolo,plain,0,scratch,test_full_seq
0.37,331,764,145760,496,0.40024183796856105,0.9947858371324834,0.30228310502283107,0.34443288241415193,yolo,plain,0,scratch,test_full_seq
0.4,324,720,145804,503,0.39177750906892383,0.9950861292348011,0.3103448275862069,0.34633885622661675,yolo,plain,0,scratch,test_full_seq
0.43,318,682,145842,509,0.3845223700120919,0.9953454724140756,0.318,0.348111658456486,yolo,plain,0,scratch,test_full_seq
0.46,310,648,145876,517,0.37484885126964934,0.995577516311321,0.3235908141962422,0.3473389355742297,yolo,plain,0,scratch,test_full_seq
0.5,300,585,145939,527,0.36275695284159615,0.9960074800032759,0.3389830508474576,0.35046728971962615,yolo,plain,0,scratch,test_full_seq
0.53,296,555,145969,531,0.35792019347037485,0.9962122246184926,0.34782608695652173,0.3528009535160906,yolo,plain,0,scratch,test_full_seq
0.56,294,527,145997,533,0.3555018137847642,0.9964033195926947,0.35809987819732036,0.3567961165048543,yolo,plain,0,scratch,test_full_seq
0.59,287,494,146030,540,0.347037484885127,0.996628538669433,0.3674775928297055,0.3569651741293532,yolo,plain,0,scratch,test_full_seq
0.63,284,455,146069,543,0.343409915356711,0.9968947066692146,0.38430311231393777,0.3627075351213283,yolo,plain,0,scratch,test_full_seq
0.66,273,427,146097,554,0.3301088270858525,0.9970858016434168,0.39,0.3575638506876228,yolo,plain,0,scratch,test_full_seq
0.69,266,394,146130,561,0.3216444981862152,0.9973110207201551,0.403030303030303,0.35776731674512435,yolo,plain,0,scratch,test_full_seq
0.72,251,358,146166,576,0.30350665054413545,0.997556714258415,0.4121510673234811,0.3495821727019499,yolo,plain,0,scratch,test_full_seq
0.76,238,288,146236,589,0.2877871825876663,0.9980344516939205,0.4524714828897338,0.351810790835181,yolo,plain,0,scratch,test_full_seq
0.79,222,218,146306,605,0.26844014510278114,0.9985121891294259,0.5045454545454545,0.3504340962904499,yolo,plain,0,scratch,test_full_seq
0.82,206,106,146418,621,0.24909310761789602,0.9992765690262346,0.6602564102564102,0.3617208077260755,yolo,plain,0,scratch,test_full_seq
0.85,176,21,146503,651,0.21281741233373638,0.9998566787693484,0.8934010152284264,0.34375,yolo,plain,0,scratch,test_full_seq
0.89,140,1,146523,687,0.16928657799274485,0.9999931751794928,0.9929078014184397,0.2892561983471074,yolo,plain,0,scratch,test_full_seq
0.92,113,0,146524,714,0.13663845223700122,1.0,1.0,0.24042553191489363,yolo,plain,0,scratch,test_full_seq
0.95,71,0,146524,756,0.08585247883917775,1.0,1.0,0.1581291759465479,yolo,plain,0,scratch,test_full_seq
0.01,313,5428,149082,452,0.4091503267973856,0.9648695877289496,0.05452011844626372,0.0962188748847218,yolo,plain,0,scratch,val_full_seq
0.04,237,1567,152943,528,0.30980392156862746,0.9898582616011908,0.13137472283813748,0.18450759050214094,yolo,plain,0,scratch,val_full_seq
0.07,214,1153,153357,551,0.2797385620915033,0.9925376998252541,0.15654718361375275,0.200750469043152,yolo,plain,0,scratch,val_full_seq
0.11,185,916,153594,580,0.24183006535947713,0.9940715811274351,0.16802906448683017,0.19828510182207934,yolo,plain,0,scratch,val_full_seq
0.14,176,803,153707,589,0.23006535947712417,0.9948029253769982,0.1797752808988764,0.2018348623853211,yolo,plain,0,scratch,val_full_seq
0.17,166,715,153795,599,0.2169934640522876,0.9953724678014368,0.188422247446084,0.20170109356014582,yolo,plain,0,scratch,val_full_seq
0.2,159,654,153856,606,0.20784313725490197,0.9957672642547408,0.19557195571955718,0.20152091254752852,yolo,plain,0,scratch,val_full_seq
0.24,148,570,153940,617,0.1934640522875817,0.9963109183871595,0.20612813370473537,0.19959541469993258,yolo,plain,0,scratch,val_full_seq
0.27,142,529,153981,623,0.18562091503267975,0.9965762733803637,0.21162444113263784,0.19777158774373257,yolo,plain,0,scratch,val_full_seq
0.3,135,493,154017,630,0.17647058823529413,0.9968092680085431,0.21496815286624205,0.19382627422828425,yolo,plain,0,scratch,val_full_seq
0.33,127,464,154046,638,0.16601307189542483,0.9969969581256877,0.21489001692047377,0.1873156342182891,yolo,plain,0,scratch,val_full_seq
0.37,124,419,154091,641,0.16209150326797386,0.9972882014109119,0.2283609576427256,0.18960244648318042,yolo,plain,0,scratch,val_full_seq
0.4,118,387,154123,647,0.1542483660130719,0.9974953077470714,0.23366336633663368,0.18582677165354333,yolo,plain,0,scratch,val_full_seq
0.43,115,351,154159,650,0.1503267973856209,0.9977283023752508,0.24678111587982832,0.18683996750609258,yolo,plain,0,scratch,val_full_seq
0.46,114,314,154196,651,0.14901960784313725,0.9979677690764351,0.26635514018691586,0.19111483654652137,yolo,plain,0,scratch,val_full_seq
0.5,103,277,154233,662,0.134640522875817,0.9982072357776196,0.2710526315789474,0.1799126637554585,yolo,plain,0,scratch,val_full_seq
0.53,101,249,154261,664,0.13202614379084968,0.9983884538217591,0.2885714285714286,0.18116591928251125,yolo,plain,0,scratch,val_full_seq
0.56,95,223,154287,670,0.12418300653594772,0.9985567277198887,0.29874213836477986,0.17543859649122806,yolo,plain,0,scratch,val_full_seq
0.59,90,190,154320,675,0.11764705882352941,0.9987703061290532,0.32142857142857145,0.1722488038277512,yolo,plain,0,scratch,val_full_seq
0.63,83,163,154347,682,0.1084967320261438,0.9989450521001877,0.33739837398373984,0.1641938674579624,yolo,plain,0,scratch,val_full_seq
0.66,75,143,154367,690,0.09803921568627451,0.9990744935602873,0.3440366972477064,0.1525940996948118,yolo,plain,0,scratch,val_full_seq
0.69,70,117,154393,695,0.0915032679738562,0.9992427674584169,0.37433155080213903,0.14705882352941174,yolo,plain,0,scratch,val_full_seq
0.72,67,100,154410,698,0.08758169934640522,0.9993527926995016,0.40119760479041916,0.14377682403433475,yolo,plain,0,scratch,val_full_seq
0.76,63,83,154427,702,0.08235294117647059,0.9994628179405863,0.4315068493150685,0.13830954994511524,yolo,plain,0,scratch,val_full_seq
0.79,57,69,154441,708,0.07450980392156863,0.9995534269626561,0.4523809523809524,0.12794612794612795,yolo,plain,0,scratch,val_full_seq
0.82,55,57,154453,710,0.0718954248366013,0.9996310918387159,0.49107142857142855,0.12542759407069554,yolo,plain,0,scratch,val_full_seq
0.85,50,54,154456,715,0.06535947712418301,0.9996505080577309,0.4807692307692308,0.1150747986191024,yolo,plain,0,scratch,val_full_seq
0.89,33,45,154465,732,0.043137254901960784,0.9997087567147758,0.4230769230769231,0.07829181494661921,yolo,plain,0,scratch,val_full_seq
0.92,19,36,154474,746,0.02483660130718954,0.9997670053718206,0.34545454545454546,0.04634146341463414,yolo,plain,0,scratch,val_full_seq
0.95,11,21,154489,754,0.01437908496732026,0.9998640864668954,0.34375,0.027603513174404015,yolo,plain,0,scratch,val_full_seq
